Estado;Bacia;Nome_ANP;Nome_Operador;Campo;Operador;Contrato;Periodo;Oleo_bpd;Condensado_bpd;Petroleo_bpd;Gas_Natural_Associado_(Mm³/dia);Gas_Natural_Não Associado_(Mm³/dia);Gas_Natural_Total_(Mm³/dia);Volume_Gas_Royalties_(Mm³/dia);Agua_bpd;Instalacao_Destino;Tipo_Instalacao;Tempo_de_Producao_h_por_mes;Periodo_Carga;Corrente;Grau_API;Fracao_Destilados_Leves_Corte;Fracao_Destilados_Leves_Volume;Fracao_Destilados_Medios_Corte;Fracao_Destilados_Medios_Volume;Fracao_Destilados_Pesados_Corte;Fracao_Destilados_Pesados_Volume;Percentual_em_Volumes_Metano;Percentual_em_Volumes_Etano;Percentual_em_Volumes_Propano;Percentual_em_Volumes_Iso-Butano;Percentual_em_Volumes_Butano;Percentual_em_Volumes_Iso-Pentano;Percentual_em_Volumes_n-Pentano;Percentual_em_Volumes_Hexanos;Percentual_em_Volumes_Heptanos;Percentual_em_Volumes_Octanos;Percentual_em_Volumes_Nonanos;Percentual_em_Volumes_Decanos;Percentual_em_Volumes_Undecanos;Percentual_em_Volumes_Oxigenio;Percentual_em_Volumes_Nitrogenio;Percentual_em_Volumes_Gas Carbonico;Densidade_GLP_Gas;Densidade_GLP_Liquido;PCS_GP_KJ_por_metro_cubico;Data_Atualizacao
Rio de Janeiro;Campos;7-PG-7D-RJS;7PG  0007D RJS;PARGO;Perenco Brasil;4,8E+14;2023/02;436,56;0,00;436,56;2,71;0,00;2,71;75,93;998,06;PLATAFORMA DE PARGO-1A;UEP;663;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;68,768;12,684;9,385;1,503;2,708;0,562;0,698;0,431;0,066;0,013;0;0;0;0,257;2,383;0,542;2,01722;530,11336;40657,3157;08/04/2023
Rio de Janeiro;Campos;7-PG-25D-RJS;7PG  0025D RJS;PARGO;Perenco Brasil;4,8E+14;2023/02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;PLATAFORMA DE PARGO-1A;UEP;0;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;68,768;12,684;9,385;1,503;2,708;0,562;0,698;0,431;0,066;0,013;0;0;0;0,257;2,383;0,542;2,01722;530,11336;40657,3157;08/04/2023
Rio de Janeiro;Campos;7-PG-14D-RJS;7PG  0014D RJS;PARGO;Perenco Brasil;4,8E+14;2023/02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;PLATAFORMA DE PARGO-1A;UEP;0;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;68,768;12,684;9,385;1,503;2,708;0,562;0,698;0,431;0,066;0,013;0;0;0;0,257;2,383;0,542;2,01722;530,11336;40657,3157;08/04/2023
Rio de Janeiro;Campos;7-PG-10D-RJS;7PG  0010D RJS;PARGO;Perenco Brasil;4,8E+14;2023/02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;PLATAFORMA DE PARGO-1A;UEP;0;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;68,768;12,684;9,385;1,503;2,708;0,562;0,698;0,431;0,066;0,013;0;0;0;0,257;2,383;0,542;2,01722;530,11336;40657,3157;08/04/2023
Rio de Janeiro;Campos;7-VM-71HP-RJS;7VM  0071HPRJS;VERMELHO;Perenco Brasil;4,8E+14;2023/02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;PLATAFORMA DE VERMELHO-III;UEP;0;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;76,438;6,609;7,029;1,501;2,371;0,63;0,729;0,418;0,055;0,003;0;0;0;0,095;2,322;1,8;2,04423;533,35002;38122,0594;08/04/2023
Rio de Janeiro;Campos;7-VM-60D-RJS;7VM  0060D RJS;VERMELHO;Perenco Brasil;4,8E+14;2023/02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;PLATAFORMA DE VERMELHO-III;UEP;0;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;76,438;6,609;7,029;1,501;2,371;0,63;0,729;0,418;0,055;0,003;0;0;0;0,095;2,322;1,8;2,04423;533,35002;38122,0594;08/04/2023
Rio de Janeiro;Campos;7-VM-19D-RJS;7VM  0019D RJS;VERMELHO;Perenco Brasil;4,8E+14;2023/02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;PLATAFORMA DE VERMELHO-III;UEP;0;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;76,438;6,609;7,029;1,501;2,371;0,63;0,729;0,418;0,055;0,003;0;0;0;0,095;2,322;1,8;2,04423;533,35002;38122,0594;08/04/2023
Rio de Janeiro;Campos;7-VM-14D-RJS;7VM  0014D RJS;VERMELHO;Perenco Brasil;4,8E+14;2023/02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;PLATAFORMA DE VERMELHO-III;UEP;0;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;76,438;6,609;7,029;1,501;2,371;0,63;0,729;0,418;0,055;0,003;0;0;0;0,095;2,322;1,8;2,04423;533,35002;38122,0594;08/04/2023
Rio de Janeiro;Campos;7-VM-39D-RJS;7VM  0039D RJS;VERMELHO;Perenco Brasil;4,8E+14;2023/02;126,21;0,00;126,21;0,45;0,00;0,45;12,46;2179,42;PLATAFORMA DE VERMELHO-III;UEP;311;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;76,438;6,609;7,029;1,501;2,371;0,63;0,729;0,418;0,055;0,003;0;0;0;0,095;2,322;1,8;2,04423;533,35002;38122,0594;08/04/2023
Rio de Janeiro;Campos;7-VM-78DP-RJS;7VM  0078DPRJS;VERMELHO;Perenco Brasil;4,8E+14;2023/02;162,74;0,00;162,74;0,55;0,00;0,55;15,33;2691,81;PLATAFORMA DE VERMELHO-III;UEP;595;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;76,438;6,609;7,029;1,501;2,371;0,63;0,729;0,418;0,055;0,003;0;0;0;0,095;2,322;1,8;2,04423;533,35002;38122,0594;08/04/2023
Rio de Janeiro;Campos;7-VM-34D-RJS;7VM  0034D RJS;VERMELHO;Perenco Brasil;4,8E+14;2023/02;1,37;0,00;1,37;0,00;0,00;0,00;0,05;13,03;PLATAFORMA DE VERMELHO-III;UEP;2;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;76,438;6,609;7,029;1,501;2,371;0,63;0,729;0,418;0,055;0,003;0;0;0;0,095;2,322;1,8;2,04423;533,35002;38122,0594;08/04/2023
Rio de Janeiro;Santos;7-URG-6HP-RJS;7URG6HPRJS;URUGUÁ;Petrobras;4,8E+14;2023/02;826,64;0,00;826,64;28,30;0,00;28,30;792,37;1718,88;FPSO CIDADE DE SANTOS;UEP;530;2023/02;Tambaú-Uruguá;32,6;< 270ºC;34.18%;270ºC a 458ºC;35.72%;> 458ºC;30.1%;95,132;2,329;0,732;0,163;0,24;0,097;0,113;0,138;0,169;0,141;0,062;0;0;0;0,673;0,011;2,04863;533,78488;38124,8811;08/04/2023
Rio de Janeiro;Santos;7-URG-14HP-RJS;7URG14HPRJS;URUGUÁ;Petrobras;4,8E+14;2023/02;0,00;119,26;119,26;0,00;149,18;149,18;4177,00;33,66;FPSO CIDADE DE SANTOS;UEP;656;2023/02;Tambaú-Uruguá;32,6;< 270ºC;34.18%;270ºC a 458ºC;35.72%;> 458ºC;30.1%;95,132;2,329;0,732;0,163;0,24;0,097;0,113;0,138;0,169;0,141;0,062;0;0;0;0,673;0,011;2,04863;533,78488;38124,8811;08/04/2023
Rio de Janeiro;Santos;7-URG-8HPA-RJS;7URG8HPARJS;URUGUÁ;Petrobras;4,8E+14;2023/02;1321,30;0,00;1321,30;45,73;0,00;45,73;1280,32;1715,92;FPSO CIDADE DE SANTOS;UEP;635;2023/02;Tambaú-Uruguá;32,6;< 270ºC;34.18%;270ºC a 458ºC;35.72%;> 458ºC;30.1%;95,132;2,329;0,732;0,163;0,24;0,097;0,113;0,138;0,169;0,141;0,062;0;0;0;0,673;0,011;2,04863;533,78488;38124,8811;08/04/2023
Rio de Janeiro;Santos;7-URG-10HP-RJS;7URG10HPRJS;URUGUÁ;Petrobras;4,8E+14;2023/02;1059,85;0,00;1059,85;39,20;0,00;39,20;1097,62;474,96;FPSO CIDADE DE SANTOS;UEP;571;2023/02;Tambaú-Uruguá;32,6;< 270ºC;34.18%;270ºC a 458ºC;35.72%;> 458ºC;30.1%;95,132;2,329;0,732;0,163;0,24;0,097;0,113;0,138;0,169;0,141;0,062;0;0;0;0,673;0,011;2,04863;533,78488;38124,8811;08/04/2023
Rio de Janeiro;Santos;7-URG-19D-RJS;7URG19DRJS;URUGUÁ;Petrobras;4,8E+14;2023/02;2849,41;0,00;2849,41;78,80;0,00;78,80;2206,49;2538,50;FPSO CIDADE DE SANTOS;UEP;0;2023/02;Tambaú-Uruguá;32,6;< 270ºC;34.18%;270ºC a 458ºC;35.72%;> 458ºC;30.1%;95,132;2,329;0,732;0,163;0,24;0,097;0,113;0,138;0,169;0,141;0,062;0;0;0;0,673;0,011;2,04863;533,78488;38124,8811;08/04/2023
Rio de Janeiro;Santos;7-URG-16HPA-RJS;7URG16HPARJS;URUGUÁ;Petrobras;4,8E+14;2023/02;0,00;34,54;34,54;0,00;293,12;293,12;8207,34;15,39;FPSO CIDADE DE SANTOS;UEP;0;2023/02;Tambaú-Uruguá;32,6;< 270ºC;34.18%;270ºC a 458ºC;35.72%;> 458ºC;30.1%;95,132;2,329;0,732;0,163;0,24;0,097;0,113;0,138;0,169;0,141;0,062;0;0;0;0,673;0,011;2,04863;533,78488;38124,8811;08/04/2023
Rio de Janeiro;Campos;7-PG-9D-RJS;7PG  0009D RJS;PARGO;Perenco Brasil;4,8E+14;2023/02;392,95;0,00;392,95;2,04;0,00;2,04;57,19;2423,82;PLATAFORMA DE PARGO-1A;UEP;654;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;68,768;12,684;9,385;1,503;2,708;0,562;0,698;0,431;0,066;0,013;0;0;0;0,257;2,383;0,542;2,01722;530,11336;40657,3157;08/04/2023
Rio de Janeiro;Campos;7-PG-24D-RJS;7PG  0024D RJS;PARGO;Perenco Brasil;4,8E+14;2023/02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;PLATAFORMA DE PARGO-1A;UEP;0;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;68,768;12,684;9,385;1,503;2,708;0,562;0,698;0,431;0,066;0,013;0;0;0;0,257;2,383;0,542;2,01722;530,11336;40657,3157;08/04/2023
Rio de Janeiro;Campos;7-PG-26D-RJS;7PG  0026D RJS;PARGO;Perenco Brasil;4,8E+14;2023/02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;PLATAFORMA DE PARGO-1A;UEP;0;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;68,768;12,684;9,385;1,503;2,708;0,562;0,698;0,431;0,066;0,013;0;0;0;0,257;2,383;0,542;2,01722;530,11336;40657,3157;08/04/2023
Rio de Janeiro;Campos;7-PG-20D-RJS;7PG  0020D RJS;PARGO;Perenco Brasil;4,8E+14;2023/02;302,28;0,00;302,28;1,75;0,00;1,75;49,08;390,64;PLATAFORMA DE PARGO-1A;UEP;664;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;68,768;12,684;9,385;1,503;2,708;0,562;0,698;0,431;0,066;0,013;0;0;0;0,257;2,383;0,542;2,01722;530,11336;40657,3157;08/04/2023
Rio de Janeiro;Campos;7-PG-17D-RJS;7PG  0017D RJS;PARGO;Perenco Brasil;4,8E+14;2023/02;115,57;0,00;115,57;1,68;0,00;1,68;46,93;197,46;PLATAFORMA DE PARGO-1A;UEP;652;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;68,768;12,684;9,385;1,503;2,708;0,562;0,698;0,431;0,066;0,013;0;0;0;0,257;2,383;0,542;2,01722;530,11336;40657,3157;08/04/2023
Rio de Janeiro;Campos;7-PG-19D-RJS;7PG  0019D RJS;PARGO;Perenco Brasil;4,8E+14;2023/02;592,00;0,00;592,00;2,94;0,00;2,94;82,23;3204,21;PLATAFORMA DE PARGO-1A;UEP;664;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;68,768;12,684;9,385;1,503;2,708;0,562;0,698;0,431;0,066;0,013;0;0;0;0,257;2,383;0,542;2,01722;530,11336;40657,3157;08/04/2023
Rio de Janeiro;Campos;7-PG-12D-RJS;7PG  0012D RJS;PARGO;Perenco Brasil;4,8E+14;2023/02;625,38;0,00;625,38;3,01;0,00;3,01;84,22;1213,71;PLATAFORMA DE PARGO-1A;UEP;652;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;68,768;12,684;9,385;1,503;2,708;0,562;0,698;0,431;0,066;0,013;0;0;0;0,257;2,383;0,542;2,01722;530,11336;40657,3157;08/04/2023
Rio de Janeiro;Campos;7-PG-4-RJS;7PG  0004  RJS;PARGO;Perenco Brasil;4,8E+14;2023/02;965,85;0,00;965,85;3,10;0,00;3,10;86,73;1710,38;PLATAFORMA DE PARGO-1A;UEP;663;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;68,768;12,684;9,385;1,503;2,708;0,562;0,698;0,431;0,066;0,013;0;0;0;0,257;2,383;0,542;2,01722;530,11336;40657,3157;08/04/2023
Rio de Janeiro;Campos;7-PG-21D-RJS;7PG  0021D RJS;PARGO;Perenco Brasil;4,8E+14;2023/02;51,13;0,00;51,13;1,65;0,00;1,65;46,19;452,42;PLATAFORMA DE PARGO-1A;UEP;652;2021/10;POLO PARGO;22,86;< 290ºC;20.42%;290ºC a 380ºC;14.74%;> 380ºC;64.84%;68,768;12,684;9,385;1,503;2,708;0,562;0,698;0,431;0,066;0,013;0;0;0;0,257;2,383;0,542;2,01722;530,11336;40657,3157;08/04/2023
Rio de Janeiro;Campos;3-BRSA-1123-RJS;3AB125RJS;AnC_Forno;Petrobras;4,8E+14;2023/02;157,42;0,00;157,42;5,29;0,00;5,29;148,01;2,24;PETROBRAS 31;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;08/04/2023
Espírito Santo;Campos;7-BLA-1HA-ESS;7BLA1HAESS;BALEIA ANÃ;Petrobras;4,8E+14;2023/02;2856,26;0,00;2856,26;25,92;0,00;25,92;725,18;17533,67;PETROBRAS 58;UEP;0;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;97,23;1,7;0,04;0;0,01;0;0;0,01;0,01;0,02;0,03;0,03;0;0;0,35;0,57;1,97222;524,33466;37842,2188;08/04/2023
São Paulo;Santos;3-BRSA-861-SPS;3SPS74;LAPA;TotalEnergies EP;486100038842000A;2023/02;13012,75;0,00;13012,75;496,27;0,00;496,27;720,94;370,47;FPSO CIDADE DE CARAGUATATUBA;UEP;649;2017/04;LAPA;23;< 290ºC;23.9%;290ºC a 380ºC;11.3%;> 380ºC;64.8%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,02544;531,09003;23619,9281;08/04/2023
São Paulo;Santos;8-LPA-2D-SPS;8LPA2DSPS;LAPA;TotalEnergies EP;486100038842000A;2023/02;13533,66;0,00;13533,66;589,58;0,00;589,58;856,50;466,94;FPSO CIDADE DE CARAGUATATUBA;UEP;652;2017/04;LAPA;23;< 290ºC;23.9%;290ºC a 380ºC;11.3%;> 380ºC;64.8%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,02544;531,09003;23619,9281;08/04/2023
São Paulo;Santos;7-LPA-6D-SPS;LPA-NE-P5;LAPA;TotalEnergies EP;486100038842000A;2023/02;13558,48;0,00;13558,48;476,37;0,00;476,37;692,04;347,99;FPSO CIDADE DE CARAGUATATUBA;UEP;574;2017/04;LAPA;23;< 290ºC;23.9%;290ºC a 380ºC;11.3%;> 380ºC;64.8%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,02544;531,09003;23619,9281;08/04/2023
São Paulo;Santos;7-LPA-5D-SPS;LPA-NE-P4;LAPA;TotalEnergies EP;486100038842000A;2023/02;1503,29;0,00;1503,29;45,38;0,00;45,38;65,92;157,22;FPSO CIDADE DE CARAGUATATUBA;UEP;78;2017/04;LAPA;23;< 290ºC;23.9%;290ºC a 380ºC;11.3%;> 380ºC;64.8%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,02544;531,09003;23619,9281;08/04/2023
Rio de Janeiro;Santos;9-TBU-2HA-RJS;9TBU2HARJS;TAMBAÚ;Petrobras;4,8E+14;2023/02;0,00;3,66;3,66;0,00;23,46;23,46;656,82;1,11;FPSO CIDADE DE SANTOS;UEP;62;2023/02;Tambaú-Uruguá;32,6;< 270ºC;34.18%;270ºC a 458ºC;35.72%;> 458ºC;30.1%;95,132;2,329;0,732;0,163;0,24;0,097;0,113;0,138;0,169;0,141;0,062;0;0;0;0,673;0,011;2,04863;533,78488;38124,8811;08/04/2023
Rio de Janeiro;Santos;9-BBG-1D-RJS;9BBG1DRJS;BERBIGÃO;Petrobras;4,861E+14;2023/02;17911,47;0,00;17911,47;248,03;0,00;248,03;6941,49;8,68;Petrobras 68;UEP;665;2023/02;BERBIGAO-SURURU;28,4;< 270ºC;32.83%;270ºC a 458ºC;26.73%;> 458ºC;40.44%;64,624;14,346;10,265;1,344;2,621;0,478;0,575;0,28;0,133;0,038;0,02;0,011;0;0;0,653;4,612;1,99875;527,89964;40310,4373;08/04/2023
Rio de Janeiro;Santos;7-BBG-5D-RJS;7BBG5DRJS;BERBIGÃO;Petrobras;486100038862000A;2023/02;17932,65;0,00;17932,65;252,89;0,00;252,89;7077,70;105,13;Petrobras 68;UEP;660;2023/02;BERBIGAO-SURURU;28,4;< 270ºC;32.83%;270ºC a 458ºC;26.73%;> 458ºC;40.44%;64,624;14,346;10,265;1,344;2,621;0,478;0,575;0,28;0,133;0,038;0,02;0,011;0;0;0,653;4,612;1,99875;527,89964;40310,4373;08/04/2023
Rio de Janeiro;Santos;7-BBG-2D-RJS;7BBG2DRJS;BERBIGÃO;Petrobras;4,861E+14;2023/02;21277,43;0,00;21277,43;255,46;0,00;255,46;7149,45;0,00;Petrobras 68;UEP;664;2023/02;BERBIGAO-SURURU;28,4;< 270ºC;32.83%;270ºC a 458ºC;26.73%;> 458ºC;40.44%;64,624;14,346;10,265;1,344;2,621;0,478;0,575;0,28;0,133;0,038;0,02;0,011;0;0;0,653;4,612;1,99875;527,89964;40310,4373;08/04/2023
Rio de Janeiro;Campos;7-MA-10-RJS;7MA  0010  RJS;MARIMBÁ;Trident Energy;4,8E+14;2023/02;577,65;0,00;577,65;14,73;0,00;14,73;403,58;1289,91;PETROBRAS 08;UEP;223;;;;< ºC;%;;%;> ºC;%;67,83923;13,61386;9,676;1,03081;1,94374;0,35611;0,41983;0,2263;0,11745;0,02722;0,00015;0,00004;0;0;4,54543;0,20383;1,97301;524,80996;40228,5729;08/04/2023
Rio de Janeiro;Campos;7-MA-8D-RJS;7MA  0008D RJS;MARIMBÁ;Trident Energy;4,8E+14;2023/02;719,64;0,00;719,64;21,37;0,00;21,37;585,41;2147,79;PETROBRAS 08;UEP;281;;;;< ºC;%;;%;> ºC;%;67,83923;13,61386;9,676;1,03081;1,94374;0,35611;0,41983;0,2263;0,11745;0,02722;0,00015;0,00004;0;0;4,54543;0,20383;1,97301;524,80996;40228,5729;08/04/2023
Rio de Janeiro;Campos;7-MA-17D-RJS;7MA  0017D RJS;MARIMBÁ;Trident Energy;4,8E+14;2023/02;28,46;0,00;28,46;0,68;0,00;0,68;18,60;22,02;PETROBRAS 08;UEP;13;;;;< ºC;%;;%;> ºC;%;67,83923;13,61386;9,676;1,03081;1,94374;0,35611;0,41983;0,2263;0,11745;0,02722;0,00015;0,00004;0;0;4,54543;0,20383;1,97301;524,80996;40228,5729;08/04/2023
Rio Grande do Norte;Potiguar;7-SER-22D-RNS;7SER22DRNS;MACAU;3R Macau;4,8E+14;2023/02;90,11;0,00;90,11;0,14;0,00;0,14;3,92;3044,08;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;669;2021/12;MACAU;30,23;< 270ºC;30.21%;270ºC a 458ºC;38.33%;> 458ºC;31.46%;68,813;6,736;6,896;2,801;3,739;1,325;1,068;0,703;0,331;0,118;0,013;0;0;0,604;4,358;2,495;2,12184;542,65437;36715,5245;08/04/2023
Rio Grande do Norte;Potiguar;7-SER-23D-RNS;7SER23DRNS;MACAU;3R Macau;4,8E+14;2023/02;74,25;0,00;74,25;0,12;0,00;0,12;3,23;1784,08;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;669;2021/12;MACAU;30,23;< 270ºC;30.21%;270ºC a 458ºC;38.33%;> 458ºC;31.46%;68,813;6,736;6,896;2,801;3,739;1,325;1,068;0,703;0,331;0,118;0,013;0;0;0,604;4,358;2,495;2,12184;542,65437;36715,5245;08/04/2023
Rio Grande do Norte;Potiguar;7-MA-31D-RNS;7MA31DRNS;MACAU;3R Macau;4,8E+14;2023/02;47,96;0,00;47,96;0,50;0,00;0,50;13,90;136,85;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;669;2021/12;MACAU;30,23;< 270ºC;30.21%;270ºC a 458ºC;38.33%;> 458ºC;31.46%;68,813;6,736;6,896;2,801;3,739;1,325;1,068;0,703;0,331;0,118;0,013;0;0;0,604;4,358;2,495;2,12184;542,65437;36715,5245;08/04/2023
Rio Grande do Norte;Potiguar;7-SER-12D-RNS;7SER12DRNS;MACAU;3R Macau;4,8E+14;2023/02;33,74;0,00;33,74;0,19;0,00;0,19;5,28;436,43;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;670;2021/12;MACAU;30,23;< 270ºC;30.21%;270ºC a 458ºC;38.33%;> 458ºC;31.46%;68,813;6,736;6,896;2,801;3,739;1,325;1,068;0,703;0,331;0,118;0,013;0;0;0,604;4,358;2,495;2,12184;542,65437;36715,5245;08/04/2023
Rio Grande do Norte;Potiguar;7-SER-14D-RNS;7SER14DRNS;MACAU;3R Macau;4,8E+14;2023/02;16,90;0,00;16,90;0,00;0,00;0,00;0,02;1216,52;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;670;2021/12;MACAU;30,23;< 270ºC;30.21%;270ºC a 458ºC;38.33%;> 458ºC;31.46%;68,813;6,736;6,896;2,801;3,739;1,325;1,068;0,703;0,331;0,118;0,013;0;0;0,604;4,358;2,495;2,12184;542,65437;36715,5245;08/04/2023
Rio Grande do Norte;Potiguar;7-SER-17D-RNS;7SER17DRNS;MACAU;3R Macau;4,8E+14;2023/02;103,64;0,00;103,64;1,20;0,00;1,20;33,64;116,27;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;670;2021/12;MACAU;30,23;< 270ºC;30.21%;270ºC a 458ºC;38.33%;> 458ºC;31.46%;68,813;6,736;6,896;2,801;3,739;1,325;1,068;0,703;0,331;0,118;0,013;0;0;0,604;4,358;2,495;2,12184;542,65437;36715,5245;08/04/2023
Rio Grande do Norte;Potiguar;7-SER-18D-RNS;7SER18DRNS;MACAU;3R Macau;4,8E+14;2023/02;45,08;0,00;45,08;0,30;0,00;0,30;8,30;584,89;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;670;2021/12;MACAU;30,23;< 270ºC;30.21%;270ºC a 458ºC;38.33%;> 458ºC;31.46%;68,813;6,736;6,896;2,801;3,739;1,325;1,068;0,703;0,331;0,118;0,013;0;0;0,604;4,358;2,495;2,12184;542,65437;36715,5245;08/04/2023
Rio Grande do Norte;Potiguar;7-SER-19D-RNS;7SER19DRNS;MACAU;3R Macau;4,8E+14;2023/02;64,23;0,00;64,23;0,10;0,00;0,10;2,79;621,75;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;671;2021/12;MACAU;30,23;< 270ºC;30.21%;270ºC a 458ºC;38.33%;> 458ºC;31.46%;68,813;6,736;6,896;2,801;3,739;1,325;1,068;0,703;0,331;0,118;0,013;0;0;0,604;4,358;2,495;2,12184;542,65437;36715,5245;08/04/2023
Rio Grande do Norte;Potiguar;7-SER-20D-RNS;7SER20DRNS;MACAU;3R Macau;4,8E+14;2023/02;91,36;0,00;91,36;0,29;0,00;0,29;8,16;1206,91;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;583;2021/12;MACAU;30,23;< 270ºC;30.21%;270ºC a 458ºC;38.33%;> 458ºC;31.46%;68,813;6,736;6,896;2,801;3,739;1,325;1,068;0,703;0,331;0,118;0,013;0;0;0,604;4,358;2,495;2,12184;542,65437;36715,5245;08/04/2023
Rio Grande do Norte;Potiguar;7-SER-21DA-RNS;7SER21DARNS;MACAU;3R Macau;4,8E+14;2023/02;97,77;0,00;97,77;1,48;0,00;1,48;41,53;1826,20;Estação Coletora de Macau;INSTALACAO EMB/DESEMB;669;2021/12;MACAU;30,23;< 270ºC;30.21%;270ºC a 458ºC;38.33%;> 458ºC;31.46%;68,813;6,736;6,896;2,801;3,739;1,325;1,068;0,703;0,331;0,118;0,013;0;0;0,604;4,358;2,495;2,12184;542,65437;36715,5245;08/04/2023
Rio de Janeiro;Campos;7-POL-32HP-RJS;POL-Xc;POLVO;Prio Bravo;4,861E+14;2023/02;434,62;0,00;434,62;4,68;0,00;4,68;116,80;6049,59;FPSO_OSX3;UEP;672;2021/10;Bravo;19,2;< 290ºC;20.8%;290ºC a 380ºC;15%;> 380ºC;64.2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;0,56588;0,12325;0,01014;0;0;0;1,54157;0,88336;2,06677;536,03956;40529,9208;08/04/2023
Rio de Janeiro;Campos;7-POL-24HP-RJS;POL-Oy;POLVO;Prio Bravo;4,861E+14;2023/02;1375,80;0,00;1375,80;5,60;0,00;5,60;139,86;8542,86;FPSO_OSX3;UEP;672;2021/10;Bravo;19,2;< 290ºC;20.8%;290ºC a 380ºC;15%;> 380ºC;64.2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;0,56588;0,12325;0,01014;0;0;0;1,54157;0,88336;2,06677;536,03956;40529,9208;08/04/2023
Rio de Janeiro;Campos;7-POL-16H-RJS;POL-W;POLVO;Prio Bravo;4,861E+14;2023/02;817,00;0,00;817,00;0,57;0,00;0,57;14,12;872,48;FPSO_OSX3;UEP;672;2021/10;Bravo;19,2;< 290ºC;20.8%;290ºC a 380ºC;15%;> 380ºC;64.2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;0,56588;0,12325;0,01014;0;0;0;1,54157;0,88336;2,06677;536,03956;40529,9208;08/04/2023
